feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,delta_happiness,delta_support,delta_income
0.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.024457596,0.69641614,0.1,0.07142467,-0.14542863,0.7534049,0.0,1.0,0.0,0.0,0.0,0.14542863,0.0
0.26,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18433402,0.72653925,0.1,0.7406556,-0.00202016,0.64143044,0.0,1.0,0.0,0.0,0.0,0.00202016,0.0
0.35,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.80062944,0.28702798,0.2,0.4094174,0.058834907,0.6809423,0.0,1.0,0.0,0.0,0.0,-0.058834907,0.0
0.44,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.30461282,0.4419168,0.5,0.4780568,-0.22069018,0.8748716,0.0,1.0,0.0,0.0,0.0,0.22069018,0.0
0.68,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7370225,0.24066992,0.2,0.48271966,-0.05516692,0.6342486,0.0,1.0,0.0,0.0,0.0,0.05516692,0.0
0.31,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5464793,0.77827185,0.1,0.762782,0.21835819,0.8324106,0.0,1.0,0.0,0.0,0.0,-0.21835819,0.0
0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.16018838,0.7685667,0.6,0.46995935,-0.036361195,0.72602713,0.0,1.0,0.0,0.0,0.0,0.036361195,0.0
0.65,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.33097526,0.2035551,0.1,0.0,-0.21403337,0.7657225,0.0,1.0,0.0,0.0,0.0,0.21403337,0.0
0.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.19183251,0.1453011,0.6,0.0,-0.37963358,0.7114929,0.0,1.0,0.0,0.0,0.0,0.37963358,0.0
0.51,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.52742267,0.5378586,0.2,0.91081214,0.09636138,0.57548505,0.0,1.0,0.0,0.0,0.0,-0.09636138,0.0
0.69,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.23698837,0.69412047,0.1,0.25282246,-0.04530125,0.74312973,0.0,1.0,0.0,0.0,0.0,0.04530125,0.0
0.33,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6275734,0.78267914,0.6,0.7850457,0.0,0.88922924,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.46,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25601783,0.59644103,0.5,0.24246217,-0.14087425,0.7028508,0.0,1.0,0.0,0.0,0.0,0.14087425,0.0
0.54,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.551142,0.9214247,0.3,0.83402133,0.31702664,0.7401006,0.0,1.0,0.0,0.0,0.0,-0.31702664,0.0
0.33,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15721764,0.71825206,0.3,0.5292495,-0.04852629,0.7432963,0.0,1.0,0.0,0.0,0.0,0.04852629,0.0
0.22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.73639035,0.18041939,0.6,0.22119465,-0.1097905,0.7066001,0.0,1.0,0.0,0.0,0.0,0.1097905,0.0
0.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.11382392,0.29562128,0.6,0.16791771,-0.3481455,0.7382008,0.0,1.0,0.0,0.0,0.0,0.3481455,0.0
0.62,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.85889935,0.33932117,0.2,0.48249644,0.09009926,0.6464733,0.0,1.0,0.0,0.0,0.0,-0.09009926,0.0
0.52,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23845406,0.4977059,0.3,0.49895236,-0.17951326,0.85710603,0.0,1.0,0.0,0.0,0.0,0.17951326,0.0
0.23,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9296405,0.80331767,0.4,1.0,0.4054597,0.7318259,0.0,1.0,0.0,0.0,0.0,-0.4054597,0.0
0.45,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.46635792,0.26557907,0.5,0.10259416,-0.18828402,0.7501224,0.0,1.0,0.0,0.0,0.0,0.18828402,0.0
0.37,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7418085,0.9459688,0.3,0.9241787,0.52735627,0.84948534,0.0,1.0,0.0,0.0,0.0,-0.52735627,0.0
0.65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.042624846,0.35651404,0.6,0.23583603,-0.44656134,0.5809391,0.0,1.0,0.0,0.0,0.0,0.44656134,0.0
0.69,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6543148,0.23298536,0.6,0.65387535,-0.04901638,0.75124663,0.0,1.0,0.0,0.0,0.0,0.04901638,0.0
0.36,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7581918,0.39918724,0.2,0.51790357,0.13614315,0.74422306,0.0,1.0,0.0,0.0,0.0,-0.13614315,0.0
0.34,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.117150456,0.3430185,0.2,0.06042682,-0.36618882,0.73098475,0.0,1.0,0.0,0.0,0.0,0.36618882,0.0
0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.39921242,0.912327,0.1,0.968258,0.213456,0.62564456,0.0,1.0,0.0,0.0,0.0,-0.213456,0.0
0.34,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06221884,0.2839331,0.3,0.0,-0.492716,0.75164944,0.0,1.0,0.0,0.0,0.0,0.492716,0.0
0.35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2823924,0.39384693,0.4,0.46054587,-0.23018801,0.62561333,0.0,1.0,0.0,0.0,0.0,0.23018801,0.0
0.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.13215673,0.27149168,0.6,0.3067443,-0.38955078,0.5939269,0.0,1.0,0.0,0.0,0.0,0.38955078,0.0
0.52,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99902165,0.122975886,0.1,0.58712465,0.0,0.65286773,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4103607,0.112875365,0.1,0.0,-0.26083493,0.60638165,0.0,1.0,0.0,0.0,0.0,0.26083493,0.0
0.23,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4978789,0.10431171,0.1,0.4760641,-0.27773044,0.73853886,0.0,1.0,0.0,0.0,0.0,0.27773044,0.0
0.23,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.772772,0.32025394,0.1,0.6019367,0.0,0.70874137,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.37,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8437618,0.82106197,0.3,1.0,0.38864782,0.74014765,0.0,1.0,0.0,0.0,0.0,-0.38864782,0.0
0.52,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34080562,0.3592156,0.3,0.5960694,-0.2063618,0.85917056,0.0,1.0,0.0,0.0,0.0,0.2063618,0.0
0.18,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9689025,0.46514785,0.4,1.0,0.26220438,0.5891069,0.0,1.0,0.0,0.0,0.0,-0.26220438,0.0
0.53,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.47309065,0.3642905,0.3,0.7001396,-0.038416933,0.8375725,0.0,1.0,0.0,0.0,0.0,0.038416933,0.0
0.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5660798,0.9223603,0.4,0.5768658,0.105813265,0.8826574,0.0,1.0,0.0,0.0,0.0,-0.105813265,0.0
0.33,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08134338,0.18513833,0.6,0.114970535,-0.40994662,0.6068418,0.0,1.0,0.0,0.0,0.0,0.40994662,0.0
0.19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.034161665,0.098407894,0.5,0.0,-0.54196465,0.6100061,0.0,1.0,0.0,0.0,0.0,0.54196465,0.0
0.34,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.92403543,0.16416022,0.2,0.9152616,0.07164764,0.6398807,0.0,1.0,0.0,0.0,0.0,-0.07164764,0.0
0.55,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8408451,0.15579684,0.4,0.5021465,-0.029354054,0.8189328,0.0,1.0,0.0,0.0,0.0,0.029354054,0.0
0.63,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05431128,0.010314472,0.3,0.0,-0.5999967,0.6471602,0.0,1.0,0.0,0.0,0.0,0.5999967,0.0
0.39,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4432568,0.7507746,0.2,0.568583,0.108379714,0.8313288,0.0,1.0,0.0,0.0,0.0,-0.108379714,0.0
0.59,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.71815526,0.7980616,0.3,0.77888256,0.32434514,0.64547896,0.0,1.0,0.0,0.0,0.0,-0.32434514,0.0
0.27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0078098495,0.009767309,0.4,0.16137467,-0.2866774,0.8582058,0.0,1.0,0.0,0.0,0.0,0.2866774,0.0
0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.016973047,0.36731443,0.3,0.0,-0.47195518,0.73218864,0.0,1.0,0.0,0.0,0.0,0.47195518,0.0
0.3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3612117,0.2962679,0.6,0.06425117,-0.25501284,0.63941437,0.0,1.0,0.0,0.0,0.0,0.25501284,0.0
0.34,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8493844,0.8156743,0.5,1.0,0.38265136,0.64482605,0.0,1.0,0.0,0.0,0.0,-0.38265136,0.0
0.43,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6033678,0.055817723,0.4,0.4409455,-0.09155348,0.6549191,0.0,1.0,0.0,0.0,0.0,0.09155348,0.0
0.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.32378694,0.5295758,0.2,0.32052287,-0.03184169,0.5933146,0.0,1.0,0.0,0.0,0.0,0.03184169,0.0
0.59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1434278,0.22411384,0.3,0.4508775,0.0,0.71377176,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.482693,0.7785177,0.6,0.78521323,0.09388882,0.7209284,0.0,1.0,0.0,0.0,0.0,-0.09388882,0.0
0.57,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5850273,0.9216724,0.4,1.0,0.35278603,0.6545105,0.0,1.0,0.0,0.0,0.0,-0.35278603,0.0
0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.77878296,0.8041271,0.5,0.7498839,0.29058123,0.76032597,0.0,1.0,0.0,0.0,0.0,-0.29058123,0.0
0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.36484745,0.4536605,0.4,0.42031923,-0.12503313,0.6558277,0.0,1.0,0.0,0.0,0.0,0.12503313,0.0
0.61,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.750868,0.6391314,0.4,0.93843955,0.23292574,0.72410786,0.0,1.0,0.0,0.0,0.0,-0.23292574,0.0
0.51,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5278691,0.58205366,0.1,0.8034931,0.053025097,0.7371151,0.0,1.0,0.0,0.0,0.0,-0.053025097,0.0
0.46,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.31229302,0.24966142,0.2,0.34256428,-0.11954454,0.7152037,0.0,1.0,0.0,0.0,0.0,0.11954454,0.0
0.23,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.021881506,0.91148853,0.1,0.4548818,-0.0033832933,0.67385626,0.0,1.0,0.0,0.0,0.0,0.0033832933,0.0
0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7430224,0.54413384,0.2,1.0,0.18541713,0.65384334,0.0,1.0,0.0,0.0,0.0,-0.18541713,0.0
0.24,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.69447595,0.803605,0.6,0.83225495,0.25005934,0.8599187,0.0,1.0,0.0,0.0,0.0,-0.25005934,0.0
0.55,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.95773417,0.37826675,0.2,0.9961339,0.271008,0.7283217,0.0,1.0,0.0,0.0,0.0,-0.271008,0.0
0.41,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.92105174,0.8902651,0.5,1.0,0.47520983,0.6686611,0.0,1.0,0.0,0.0,0.0,-0.47520983,0.0
0.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5277423,0.87098145,0.2,0.9238289,0.23373476,0.7002685,0.0,1.0,0.0,0.0,0.0,-0.23373476,0.0
0.47,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7622387,0.85484535,0.6,0.9890543,0.38194084,0.74393404,0.0,1.0,0.0,0.0,0.0,-0.38194084,0.0
0.62,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.81583065,0.13195671,0.4,0.63185364,-0.013473921,0.72570246,0.0,1.0,0.0,0.0,0.0,0.013473921,0.0
0.46,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6207225,0.6271893,0.6,0.76571727,0.15258233,0.5686034,0.0,1.0,0.0,0.0,0.0,-0.15258233,0.0
0.34,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21525781,0.9934272,0.6,0.7717393,0.18923008,0.74633086,0.0,1.0,0.0,0.0,0.0,-0.18923008,0.0
0.28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2558663,0.041556325,0.5,0.0,-0.42398703,0.61876655,0.0,1.0,0.0,0.0,0.0,0.42398703,0.0
0.47,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.73576665,0.46658,0.4,0.7558399,0.07146198,0.8333421,0.0,1.0,0.0,0.0,0.0,-0.07146198,0.0
0.31,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28971228,0.8530794,0.5,0.62598884,0.06859985,0.832398,0.0,1.0,0.0,0.0,0.0,-0.06859985,0.0
0.42,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3213599,0.90234625,0.5,0.7153772,0.16843222,0.69274247,0.0,1.0,0.0,0.0,0.0,-0.16843222,0.0
0.44,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17704126,0.49413285,0.6,0.4350606,-0.15938902,0.6530394,0.0,1.0,0.0,0.0,0.0,0.15938902,0.0
0.23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.91686434,0.712792,0.3,1.0,0.41546795,0.65330446,0.0,1.0,0.0,0.0,0.0,-0.41546795,0.0
0.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2374834,0.53502715,0.5,0.21242598,-0.1357235,0.7039632,0.0,1.0,0.0,0.0,0.0,0.1357235,0.0
0.29,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.50699395,0.73827857,0.3,0.77384526,0.15390733,0.7559908,0.0,1.0,0.0,0.0,0.0,-0.15390733,0.0
0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9422242,0.4188479,0.6,0.7792419,0.26277927,0.70206755,0.0,1.0,0.0,0.0,0.0,-0.26277927,0.0
0.54,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.28946963,0.23891762,0.4,0.26818153,-0.3136461,0.777147,0.0,1.0,0.0,0.0,0.0,0.3136461,0.0
0.46,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.056208555,0.7385832,0.5,0.2874871,-0.13422126,0.59087396,0.0,1.0,0.0,0.0,0.0,0.13422126,0.0
0.38,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.59435976,0.5667358,0.1,0.51598746,0.09429959,0.68647224,0.0,1.0,0.0,0.0,0.0,-0.09429959,0.0
0.44,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6369673,0.22231464,0.6,0.5932761,-0.068833135,0.6732628,0.0,1.0,0.0,0.0,0.0,0.068833135,0.0
0.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.33956194,0.64606464,0.1,0.5548961,-0.018256932,0.6222292,0.0,1.0,0.0,0.0,0.0,0.018256932,0.0
0.31,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6302504,0.6589493,0.6,0.84908366,0.16064899,0.6339777,0.0,1.0,0.0,0.0,0.0,-0.16064899,0.0
0.38,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.74697,0.24525991,0.3,0.7496769,0.02000597,0.7445712,0.0,1.0,0.0,0.0,0.0,-0.02000597,0.0
0.19,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.54229456,0.8637447,0.2,1.0,0.32405147,0.7560408,0.0,1.0,0.0,0.0,0.0,-0.32405147,0.0
0.31,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.38779637,0.6147955,0.5,0.41441542,0.023726834,0.74645084,0.0,1.0,0.0,0.0,0.0,-0.023726834,0.0
0.54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.091478884,0.8191371,0.4,0.33975512,-0.07395355,0.6160298,0.0,1.0,0.0,0.0,0.0,0.07395355,0.0
0.32,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.88917434,0.8082199,0.4,1.0,0.5266975,0.6855557,0.0,1.0,0.0,0.0,0.0,-0.5266975,0.0
0.44,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.06499592,0.62923074,0.2,0.39214382,-0.22243512,0.7340429,0.0,1.0,0.0,0.0,0.0,0.22243512,0.0
0.49,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.34409565,0.73968524,0.2,0.4997396,0.05780809,0.7183493,0.0,1.0,0.0,0.0,0.0,-0.05780809,0.0
0.49,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.72241265,0.9963276,0.3,1.0,0.4801761,0.8704812,0.0,1.0,0.0,0.0,0.0,-0.4801761,0.0
0.64,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8252724,0.30207378,0.4,0.42245916,0.10075702,0.6403993,0.0,1.0,0.0,0.0,0.0,-0.10075702,0.0
0.7,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.28911057,0.15268597,0.3,0.035131697,-0.38710326,0.59658945,0.0,1.0,0.0,0.0,0.0,0.38710326,0.0
0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2522215,0.5296496,0.5,0.6135438,-0.16893604,0.6132784,0.0,1.0,0.0,0.0,0.0,0.16893604,0.0
0.22,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.573867,0.76526386,0.4,0.9624807,0.26050985,0.5859562,0.0,1.0,0.0,0.0,0.0,-0.26050985,0.0
0.7,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5818075,0.5072444,0.4,0.36185208,0.04105007,0.7583752,0.0,1.0,0.0,0.0,0.0,-0.04105007,0.0
0.56,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.39608485,0.6022843,0.1,0.7295793,0.03513293,0.6539661,0.0,1.0,0.0,0.0,0.0,-0.03513293,0.0
0.42,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8157857,0.5464488,0.4,1.0,0.18189158,0.7512151,0.0,1.0,0.0,0.0,0.0,-0.18189158,0.0
0.54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7834156,0.36820465,0.5,0.4991347,0.10610764,0.6100769,0.0,1.0,0.0,0.0,0.0,-0.10610764,0.0
0.23,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.15422219,0.8533955,0.4,0.8683466,0.03531274,0.6048053,0.0,1.0,0.0,0.0,0.0,-0.03531274,0.0
0.68,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3038984,0.30763227,0.2,0.1739236,-0.22811006,0.58853287,0.0,1.0,0.0,0.0,0.0,0.22811006,0.0
0.54,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0001078233,0.8752843,0.2,0.30027363,-0.1383229,0.8633055,0.0,1.0,0.0,0.0,0.0,0.1383229,0.0
0.64,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38732535,0.35551763,0.1,0.53833,-0.14878182,0.831456,0.0,1.0,0.0,0.0,0.0,0.14878182,0.0
0.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.38997617,0.19209209,0.1,0.0,-0.18298048,0.5762244,0.0,1.0,0.0,0.0,0.0,0.18298048,0.0
0.64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9624033,0.1118538,0.4,0.71120876,0.082441136,0.6774747,0.0,1.0,0.0,0.0,0.0,-0.082441136,0.0
0.33,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16071618,0.36418572,0.4,0.28962496,-0.36375728,0.61560524,0.0,1.0,0.0,0.0,0.0,0.36375728,0.0
0.23,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6391817,0.97305006,0.4,1.0,0.435309,0.58797175,0.0,1.0,0.0,0.0,0.0,-0.435309,0.0
0.62,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.27796522,0.05142159,0.2,0.015603179,-0.36744797,0.7505811,0.0,1.0,0.0,0.0,0.0,0.36744797,0.0
0.57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.28606704,0.38911125,0.5,0.3437029,-0.2894596,0.69680524,0.0,1.0,0.0,0.0,0.0,0.2894596,0.0
0.34,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1564721,0.24544047,0.3,0.02568808,-0.36213565,0.6040319,0.0,1.0,0.0,0.0,0.0,0.36213565,0.0
0.37,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.10401514,0.043333597,0.1,0.0,-0.29911157,0.84581524,0.0,1.0,0.0,0.0,0.0,0.29911157,0.0
0.51,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8162172,0.8147106,0.3,1.0,0.42188954,0.7420258,0.0,1.0,0.0,0.0,0.0,-0.42188954,0.0
0.45,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.737771,0.24202514,0.2,0.53609794,-0.0102551505,0.6807687,0.0,1.0,0.0,0.0,0.0,0.0102551505,0.0
0.37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16555138,0.6092773,0.2,0.59281963,-0.15212838,0.6060278,0.0,1.0,0.0,0.0,0.0,0.15212838,0.0
0.51,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6532565,0.1743986,0.2,0.66462475,-0.100152135,0.60487366,0.0,1.0,0.0,0.0,0.0,0.100152135,0.0
0.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.63087136,0.021170577,0.6,0.37744632,-0.18389247,0.7120519,0.0,1.0,0.0,0.0,0.0,0.18389247,0.0
0.38,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6970886,0.22289152,0.4,0.19190654,-0.05992232,0.6351198,0.0,1.0,0.0,0.0,0.0,0.05992232,0.0
0.31,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5719514,0.8310265,0.6,0.88318396,0.29126653,0.65109307,0.0,1.0,0.0,0.0,0.0,-0.29126653,0.0
0.56,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.61442053,0.33298588,0.5,0.56730175,-0.0037959116,0.63591975,0.0,1.0,0.0,0.0,0.0,0.0037959116,0.0
0.37,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.74563026,0.6662295,0.2,0.8677206,0.3269887,0.8646635,0.0,1.0,0.0,0.0,0.0,-0.3269887,0.0
0.64,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5741714,0.28295386,0.6,0.5959143,-0.06968311,0.75173694,0.0,1.0,0.0,0.0,0.0,0.06968311,0.0
0.59,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.71641326,0.2919705,0.4,0.7657192,-0.015785595,0.6201034,0.0,1.0,0.0,0.0,0.0,0.015785595,0.0
